"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.295907863E1,-3.591302410E-2,-3.112462163E-2,9.794978142E0,9.795093429E0
3.296107836E1,-5.267243832E-2,-1.915361360E-2,9.828496933E0,9.828656735E0
3.296307810E1,-5.985504389E-2,-2.633621916E-2,9.838073730E0,9.838291058E0
3.296507783E1,-3.830722719E-2,-4.788403213E-2,9.823708534E0,9.823899923E0
3.296707756E1,-2.873042040E-2,-5.027823523E-2,9.854833603E0,9.855003738E0
3.296907730E1,-2.873042040E-2,-3.591302410E-2,9.890746117E0,9.890853043E0
3.297107703E1,-2.154781483E-2,-3.591302410E-2,9.890746117E0,9.890834788E0
3.297307683E1,-2.394201607E-2,-3.591302410E-2,9.862015724E0,9.862110175E0
3.297507656E1,-4.070143029E-2,-2.394201607E-2,9.792584419E0,9.792698271E0
3.297707630E1,-4.309562966E-2,-2.154781483E-2,9.742305756E0,9.742424902E0
3.297907603E1,-3.830722719E-2,-2.633621916E-2,9.739912033E0,9.740022970E0
3.298107576E1,-3.112462163E-2,-4.309562966E-2,9.790189743E0,9.790334069E0
3.298307549E1,-4.309562966E-2,-5.506663769E-2,9.845256805E0,9.845505123E0
3.298507523E1,-4.788403213E-2,-5.746084079E-2,9.859622002E0,9.859905712E0
3.298707496E1,-4.548983276E-2,-6.943184882E-2,9.890746117E0,9.891094421E0
3.298907476E1,-2.873042040E-2,-9.337386489E-2,9.890746117E0,9.891228582E0
3.299107449E1,9.576806799E-3,-1.197100878E-1,9.897929192E0,9.898657712E0
3.299307423E1,2.394201607E-2,-1.173158810E-1,9.936236382E0,9.936957767E0
3.299507396E1,2.633621916E-2,-9.816227108E-2,9.941024780E0,9.941544302E0
3.299707369E1,3.112462163E-2,-5.985504389E-2,9.926659584E0,9.926888831E0
3.299907342E1,2.873042040E-2,-5.267243832E-2,9.893140793E0,9.893322726E0
3.300107316E1,2.154781483E-2,-5.027823523E-2,9.787796021E0,9.787948873E0
3.300307289E1,4.070143029E-2,-7.182604820E-2,9.778219223E0,9.778567725E0
3.300507176E1,4.070143029E-2,-7.422025502E-2,9.811738014E0,9.812103144E0
3.300707149E1,0.000000000E0,-8.858546615E-2,9.864410400E0,9.864808155E0
3.300907122E1,-1.915361360E-2,-7.900865376E-2,9.859622002E0,9.859957162E0
3.301107096E1,-3.591302410E-2,-4.788403213E-2,9.830891609E0,9.831073820E0
3.301307062E1,-1.675941236E-2,-5.027823523E-2,9.792584419E0,9.792727832E0
3.301507036E1,4.788403399E-3,-5.746084079E-2,9.787796021E0,9.787965857E0
3.301707009E1,9.576806799E-3,-6.224924326E-2,9.787796021E0,9.787998653E0
3.301906982E1,2.873042040E-2,-7.900865376E-2,9.847650528E0,9.848009379E0
3.302106962E1,2.873042040E-2,-7.900865376E-2,9.873987198E0,9.874345092E0
3.302306935E1,2.394201607E-2,-8.140286058E-2,9.873987198E0,9.874351768E0
3.302506909E1,1.675941236E-2,-7.422025502E-2,9.866804123E0,9.867097503E0
3.302706882E1,-7.182605099E-3,-6.464344263E-2,9.821314812E0,9.821530176E0
3.302906855E1,-1.675941236E-2,-8.379705995E-2,9.799766541E0,9.800139135E0
3.303106829E1,-1.915361360E-2,-7.900865376E-2,9.811738014E0,9.812074811E0
3.303306802E1,-1.675941236E-2,-6.703764945E-2,9.850045204E0,9.850287582E0
3.303506782E1,-1.436521020E-2,-6.943184882E-2,9.876380920E0,9.876635420E0
3.303706762E1,-1.915361360E-2,-6.943184882E-2,9.883563995E0,9.883826430E0
3.303906735E1,2.394201700E-3,-5.746084079E-2,9.912294388E0,9.912461224E0
3.304106708E1,7.182605099E-3,-6.464344263E-2,9.931447983E0,9.931660959E0
3.304306682E1,1.197100803E-2,-7.182604820E-2,9.988908768E0,9.989174173E0
3.304506655E1,1.197100803E-2,-5.746084079E-2,1.002961063E1,1.002978238E1
3.304706628E1,1.197100803E-2,-4.548983276E-2,1.002482224E1,1.002493259E1
3.304906602E1,4.788403399E-3,-3.351882473E-2,9.929053307E0,9.929111038E0
3.305106582E1,7.182605099E-3,-3.830722719E-2,9.871592522E0,9.871669461E0
3.305306562E1,3.591302410E-2,-6.464344263E-2,9.783007622E0,9.783287109E0
3.305506535E1,4.070143029E-2,-7.900865376E-2,9.818920135E0,9.819322360E0
3.305706508E1,4.309562966E-2,-7.422025502E-2,9.838073730E0,9.838448079E0
3.305906505E1,1.197100803E-2,-6.224924326E-2,9.838073730E0,9.838277949E0
3.306106478E1,-2.633621916E-2,-4.309562966E-2,9.842862129E0,9.842991706E0
3.306306452E1,-4.309562966E-2,-4.548983276E-2,9.864410400E0,9.864609425E0
3.306506518E1,-4.788403213E-2,-4.309562966E-2,9.857227325E0,9.857437834E0
3.306706498E1,-4.309562966E-2,-5.267243832E-2,9.859622002E0,9.859856877E0
3.306906471E1,-2.873042040E-2,-7.661445439E-2,9.869198799E0,9.869537991E0
3.307106445E1,-3.830722719E-2,-8.619125932E-2,9.919476509E0,9.919924929E0
3.307306418E1,-4.309562966E-2,-8.858546615E-2,9.957783699E0,9.958270975E0
3.307506391E1,-4.309562966E-2,-9.097966552E-2,9.957783699E0,9.958292561E0
3.307706365E1,-4.548983276E-2,-6.224924326E-2,9.921871185E0,9.922170736E0
3.307906338E1,-3.351882473E-2,-6.224924326E-2,9.869198799E0,9.869452032E0
3.308106311E1,-2.154781483E-2,-6.703764945E-2,9.850045204E0,9.850296893E0
3.308306291E1,-1.197100803E-2,-6.464344263E-2,9.883563995E0,9.883782643E0
3.308506264E1,-9.576806799E-3,-5.985504389E-2,9.893140793E0,9.893326493E0
3.308706238E1,-9.576806799E-3,-2.394201607E-2,9.902717590E0,9.902751164E0
3.308906211E1,-1.915361360E-2,-1.675941236E-2,9.912294388E0,9.912327061E0
3.309106184E1,2.394201700E-3,-3.591302410E-2,9.921871185E0,9.921936469E0
3.309306158E1,9.576806799E-3,-4.309562966E-2,9.926659584E0,9.926757751E0
3.309506131E1,4.788403399E-3,-5.267243832E-2,9.941024780E0,9.941165475E0
3.309706104E1,-9.576806799E-3,-2.873042040E-2,9.912294388E0,9.912340651E0
3.309906084E1,-1.915361360E-2,-9.576806799E-3,9.878775597E0,9.878798807E0
3.310106058E1,-7.182605099E-3,-9.576806799E-3,9.771036148E0,9.771043481E0
3.310306031E1,4.788403399E-3,2.394201700E-3,9.723152161E0,9.723153634E0
3.310506004E1,1.436521020E-2,-7.182605099E-3,9.744700432E0,9.744713667E0
3.310705978E1,1.436521020E-2,-1.675941236E-2,9.794978142E0,9.795003014E0
3.310905951E1,1.197100803E-2,-1.675941236E-2,9.830891609E0,9.830913183E0
3.311105924E1,-2.394201700E-3,-1.436521020E-2,9.859622002E0,9.859632757E0
3.311305897E1,-2.873042040E-2,-2.394201607E-2,9.897929192E0,9.897999845E0
3.311505877E1,-2.633621916E-2,-2.873042040E-2,9.900322914E0,9.900399630E0
3.311705851E1,-3.351882473E-2,-2.154781483E-2,9.876380920E0,9.876461305E0
3.311905801E1,-3.351882473E-2,-2.154781483E-2,9.881169319E0,9.881249665E0
3.312105774E1,-2.394201700E-3,-2.154781483E-2,9.895534515E0,9.895558265E0
3.312305747E1,4.788403399E-3,2.394201700E-3,9.888352394E0,9.888353843E0
3.312505857E1,0.000000000E0,9.576806799E-3,9.873987198E0,9.873991842E0
3.312705831E1,-1.675941236E-2,2.154781483E-2,9.804554939E0,9.804592941E0
3.312905811E1,-2.633621916E-2,2.873042040E-2,9.747094154E0,9.747172076E0
3.313105791E1,-2.633621916E-2,2.633621916E-2,9.742305756E0,9.742376950E0
3.313305764E1,-2.154781483E-2,1.675941236E-2,9.708786964E0,9.708825341E0
3.313505737E1,-1.915361360E-2,1.197100803E-2,9.732728958E0,9.732755167E0
3.313705711E1,-3.591302410E-2,7.182605099E-3,9.852438927E0,9.852506998E0
3.313905684E1,-4.309562966E-2,-7.182605099E-3,9.924264908E0,9.924361077E0
3.314105657E1,-4.548983276E-2,-1.197100803E-2,9.941024780E0,9.941136067E0
3.314305630E1,-2.873042040E-2,-2.633621916E-2,9.941024780E0,9.941101182E0
3.314505610E1,-1.915361360E-2,-2.154781483E-2,9.967360497E0,9.967402191E0
3.314705584E1,-2.394201700E-3,-1.675941236E-2,9.976937294E0,9.976951658E0
3.314905557E1,-1.197100803E-2,2.394201700E-3,9.924264908E0,9.924272417E0
3.315105530E1,-7.182605099E-3,2.154781483E-2,9.893140793E0,9.893166866E0
3.315305504E1,-2.394201700E-3,3.591302410E-2,9.792584419E0,9.792650565E0
3.315505477E1,7.182605099E-3,2.873042040E-2,9.747094154E0,9.747139143E0
3.315705450E1,1.675941236E-2,1.197100803E-2,9.739912033E0,9.739933809E0
3.315905424E1,1.436521020E-2,-1.915361360E-2,9.744700432E0,9.744729844E0
3.316105404E1,1.197100803E-2,-2.873042040E-2,9.751882553E0,9.751932222E0
3.316305377E1,-2.154781483E-2,2.394201700E-3,9.751882553E0,9.751906653E0
3.316505350E1,-4.548983276E-2,1.197100803E-2,9.763854027E0,9.763967333E0
3.316705323E1,-5.267243832E-2,1.436521020E-2,9.771036148E0,9.771188677E0
3.316905297E1,-3.591302410E-2,2.394201700E-3,9.754277229E0,9.754343635E0
3.317105270E1,-4.070143029E-2,-1.436521020E-2,9.830891609E0,9.830986359E0
3.317305243E1,-4.309562966E-2,-2.154781483E-2,9.881169319E0,9.881286791E0
3.317505217E1,-4.070143029E-2,-9.576806799E-3,9.933841705E0,9.933929703E0
3.317705197E1,-3.830722719E-2,0.000000000E0,9.919476509E0,9.919550477E0
3.317905170E1,-3.591302410E-2,9.576806799E-3,9.854833603E0,9.854903693E0
3.318105143E1,-2.873042040E-2,0.000000000E0,9.809343338E0,9.809385412E0
3.318305116E1,0.000000000E0,2.394201700E-3,9.811738014E0,9.811738306E0
3.318504953E1,-7.182605099E-3,4.788403399E-3,9.833285332E0,9.833289121E0
3.318704926E1,-2.154781483E-2,4.788403399E-3,9.857227325E0,9.857252040E0
3.318904900E1,-3.830722719E-2,9.576806799E-3,9.900322914E0,9.900401657E0
3.319104926E1,-3.591302410E-2,4.788403399E-3,9.890746117E0,9.890812475E0
3.319304906E1,-3.112462163E-2,-7.182605099E-3,9.852438927E0,9.852490707E0
3.319504880E1,-9.576806799E-3,-4.788403213E-2,9.814131737E0,9.814253224E0
3.319704853E1,4.788403399E-3,-5.027823523E-2,9.816526413E0,9.816656337E0
3.319904826E1,9.576806799E-3,-3.591302410E-2,9.809343338E0,9.809413753E0
3.320104800E1,2.394201700E-3,7.182605099E-3,9.780612946E0,9.780615876E0
3.320304773E1,7.182605099E-3,2.154781483E-2,9.725546837E0,9.725573360E0
3.320504746E1,2.154781483E-2,1.675941236E-2,9.708786964E0,9.708825341E0
3.320704726E1,7.182605099E-3,-9.576806799E-3,9.747094154E0,9.747101506E0
3.320904706E1,-7.182605099E-3,-1.436521020E-2,9.778219223E0,9.778232413E0
3.321104679E1,-1.436521020E-2,-2.873042040E-2,9.845256805E0,9.845309206E0
3.321304653E1,-4.788403213E-2,-2.873042040E-2,9.857227325E0,9.857385498E0
3.321504626E1,-5.746084079E-2,-2.394201607E-2,9.854833603E0,9.855030203E0
3.321704599E1,-5.506663769E-2,-2.633621916E-2,9.852438927E0,9.852628012E0
3.321904573E1,-4.309562966E-2,-3.351882473E-2,9.850045204E0,9.850196509E0
3.322104546E1,-9.576806799E-3,-5.027823523E-2,9.842862129E0,9.842995200E0
3.322304526E1,2.394201700E-3,-5.267243832E-2,9.842862129E0,9.843003353E0
3.322504506E1,0.000000000E0,-3.830722719E-2,9.859622002E0,9.859696418E0
3.322704479E1,-1.915361360E-2,-1.675941236E-2,9.869198799E0,9.869231615E0
3.322904452E1,-2.873042040E-2,0.000000000E0,9.840468407E0,9.840510348E0
3.323104426E1,-4.309562966E-2,2.633621916E-2,9.744700432E0,9.744831314E0
3.323304399E1,-3.830722719E-2,1.915361360E-2,9.699210167E0,9.699304726E0
3.323504372E1,-2.633621916E-2,9.576806799E-3,9.703998566E0,9.704039029E0
3.323704346E1,-1.197100803E-2,2.394201700E-3,9.794978142E0,9.794985750E0
3.323904326E1,-2.873042040E-2,-1.436521020E-2,9.885957718E0,9.886009903E0
3.324104299E1,-3.830722719E-2,-2.394201607E-2,9.907505989E0,9.907608974E0
3.324304272E1,-2.873042040E-2,-5.746084079E-2,9.885957718E0,9.886166455E0
3.324504246E1,-1.915361360E-2,-7.900865376E-2,9.871592522E0,9.871927276E0
3.324704176E1,-4.788403399E-3,-9.576806426E-2,9.881169319E0,9.881634559E0
3.324904149E1,-9.576806799E-3,-1.005564705E-1,9.912294388E0,9.912809054E0
3.325104069E1,-1.197100803E-2,-7.900865376E-2,9.900322914E0,9.900645407E0
3.325304042E1,-3.351882473E-2,-4.309562966E-2,9.845256805E0,9.845408184E0
3.325504022E1,-3.351882473E-2,-5.506663769E-2,9.761459351E0,9.761672218E0
3.325703996E1,-1.915361360E-2,-7.900865376E-2,9.744700432E0,9.745039545E0
3.325903969E1,-2.394201700E-3,-9.097966552E-2,9.804554939E0,9.804977338E0
3.326103942E1,-4.788403399E-3,-9.816227108E-2,9.838073730E0,9.838564605E0
3.326303915E1,-2.394201607E-2,-7.661445439E-2,9.850045204E0,9.850372253E0
3.326503889E1,-4.309562966E-2,-5.267243832E-2,9.814131737E0,9.814367701E0
3.326703862E1,-4.309562966E-2,-3.830722719E-2,9.804554939E0,9.804724485E0
3.326903835E1,-4.788403213E-2,-3.830722719E-2,9.792584419E0,9.792776416E0
3.327103815E1,-4.070143029E-2,-3.830722719E-2,9.792584419E0,9.792743929E0
3.327303789E1,-2.873042040E-2,-6.224924326E-2,9.814131737E0,9.814371205E0
3.327503762E1,-3.351882473E-2,-7.661445439E-2,9.818920135E0,9.819276242E0
3.327703735E1,-4.070143029E-2,-6.224924326E-2,9.828496933E0,9.828778334E0
3.327903708E1,-6.224924326E-2,-3.830722719E-2,9.814131737E0,9.814403913E0
3.328103682E1,-6.224924326E-2,-5.267243832E-2,9.766247749E0,9.766588169E0
3.328303655E1,-5.506663769E-2,-6.703764945E-2,9.751882553E0,9.752268439E0
3.328503628E1,-3.112462163E-2,-1.125274822E-1,9.790189743E0,9.790885883E0
3.328703608E1,-2.154781483E-2,-1.197100878E-1,9.833285332E0,9.834037585E0
3.328903585E1,-2.154781483E-2,-1.101332754E-1,9.931447983E0,9.932081991E0
3.329103562E1,-2.633621916E-2,-8.619125932E-2,9.984120369E0,9.984527133E0
3.329303538E1,-3.830722719E-2,-7.182604820E-2,9.974543571E0,9.974875733E0
3.329503515E1,-2.394201607E-2,-8.379705995E-2,9.929053307E0,9.929435771E0
3.329703491E1,-2.394201607E-2,-7.900865376E-2,9.912294388E0,9.912638177E0
3.329903468E1,7.182605099E-3,-8.140286058E-2,9.909899712E0,9.910236642E0
3.330103451E1,7.182605099E-3,-8.619125932E-2,9.864410400E0,9.864789560E0
3.330303435E1,-7.182605099E-3,-5.267243832E-2,9.790189743E0,9.790334069E0
3.330503411E1,0.000000000E0,-3.830722719E-2,9.744700432E0,9.744775726E0
3.330703561E1,2.154781483E-2,-5.746084079E-2,9.672874451E0,9.673069120E0
3.330903538E1,2.873042040E-2,-7.661445439E-2,9.663297653E0,9.663644072E0
3.331103514E1,1.436521020E-2,-9.337386489E-2,9.735123634E0,9.735582017E0
3.331303491E1,-2.394201700E-3,-9.337386489E-2,9.768642426E0,9.769088967E0
3.331503468E1,-4.070143029E-2,-7.661445439E-2,9.790189743E0,9.790574119E0
3.331703521E1,-6.703764945E-2,-5.267243832E-2,9.818920135E0,9.819290252E0
3.331903498E1,-6.224924326E-2,-5.267243832E-2,9.840468407E0,9.840806258E0
3.332103474E1,-4.788403213E-2,-5.746084079E-2,9.871592522E0,9.871875888E0
3.332303451E1,-2.633621916E-2,-7.422025502E-2,9.907505989E0,9.907818991E0
3.332503427E1,-1.675941236E-2,-6.703764945E-2,9.924264908E0,9.924505473E0
3.332703404E1,-1.915361360E-2,-4.548983276E-2,9.938630104E0,9.938752665E0
3.332903380E1,-3.351882473E-2,-3.830722719E-2,9.933841705E0,9.933972115E0
3.333103357E1,-5.985504389E-2,-2.873042040E-2,9.864410400E0,9.864633831E0
3.333303340E1,-5.267243832E-2,-4.548983276E-2,9.754277229E0,9.754525513E0
3.333503317E1,-4.548983276E-2,-6.224924326E-2,9.730335236E0,9.730640682E0
3.333703294E1,-2.154781483E-2,-5.985504389E-2,9.763854027E0,9.764061265E0
3.333903270E1,-1.915361360E-2,-7.661445439E-2,9.794978142E0,9.795296495E0
3.334103247E1,-4.309562966E-2,-9.097966552E-2,9.866804123E0,9.867317677E0
3.334303223E1,-5.267243832E-2,-1.029506698E-1,9.890746117E0,9.891422141E0
3.334503200E1,-4.788403213E-2,-1.029506698E-1,9.885957718E0,9.886609718E0
3.334703177E1,-3.830722719E-2,-1.125274822E-1,9.885957718E0,9.886672336E0
3.334903157E1,4.788403399E-3,-1.101332754E-1,9.914688110E0,9.915300933E0
3.335103130E1,1.915361360E-2,-1.053448766E-1,9.936236382E0,9.936813263E0
3.335303103E1,7.182605099E-3,-7.661445439E-2,9.938630104E0,9.938927996E0
3.335503076E1,2.394201700E-3,-6.464344263E-2,9.905111313E0,9.905322540E0
3.335703050E1,-1.436521020E-2,-6.703764945E-2,9.833285332E0,9.833524334E0
3.335903023E1,-1.197100803E-2,-6.224924326E-2,9.792584419E0,9.792789586E0
3.336102996E1,0.000000000E0,-6.464344263E-2,9.790189743E0,9.790403157E0
3.336302970E1,-4.788403399E-3,-9.097966552E-2,9.816526413E0,9.816949172E0
3.336502950E1,-1.915361360E-2,-1.005564705E-1,9.821314812E0,9.821848253E0
3.336702793E1,-3.351882473E-2,-9.576806426E-2,9.816526413E0,9.817050771E0
3.336902766E1,-5.985504389E-2,-8.140286058E-2,9.785401344E0,9.785922977E0
3.337102740E1,-5.506663769E-2,-7.422025502E-2,9.763854027E0,9.764291395E0
3.337302713E1,-3.112462163E-2,-5.506663769E-2,9.766247749E0,9.766452589E0
3.337502686E1,-1.436521020E-2,-8.140286058E-2,9.818920135E0,9.819268069E0
3.337702590E1,-1.915361360E-2,-8.379705995E-2,9.842862129E0,9.843237460E0
3.337902570E1,-1.675941236E-2,-7.900865376E-2,9.842862129E0,9.843193493E0
3.338102550E1,-9.576806799E-3,-6.943184882E-2,9.828496933E0,9.828746841E0
3.338302523E1,-1.436521020E-2,-7.182604820E-2,9.802161217E0,9.802434894E0
3.338502496E1,0.000000000E0,-7.182604820E-2,9.783007622E0,9.783271289E0
3.338702469E1,9.576806799E-3,-7.661445439E-2,9.792584419E0,9.792888802E0
3.338902443E1,1.436521020E-2,-7.661445439E-2,9.835680008E0,9.835988885E0
3.339102416E1,7.182605099E-3,-7.182604820E-2,9.919476509E0,9.919739149E0
3.339302389E1,-1.197100803E-2,-7.661445439E-2,9.943418503E0,9.943720863E0
3.339502369E1,-2.633621916E-2,-7.182604820E-2,9.938630104E0,9.938924536E0
3.339702343E1,-1.675941236E-2,-7.661445439E-2,9.926659584E0,9.926969384E0
3.339902316E1,-7.182605099E-3,-8.858546615E-2,9.900322914E0,9.900721831E0
3.340102289E1,2.873042040E-2,-9.816227108E-2,9.869198799E0,9.869728781E0
3.340302263E1,3.112462163E-2,-7.900865376E-2,9.866804123E0,9.867169539E0
3.340502236E1,7.182605099E-3,-4.309562966E-2,9.852438927E0,9.852535797E0
3.340702209E1,-9.576806799E-3,-3.112462163E-2,9.811738014E0,9.811792054E0
3.340902182E1,2.394201700E-3,-4.309562966E-2,9.718363762E0,9.718459609E0
3.341102162E1,3.351882473E-2,-9.337386489E-2,9.699210167E0,9.699717524E0
3.341302136E1,3.351882473E-2,-1.149216816E-1,9.720758438E0,9.721495519E0
3.341502109E1,1.675941236E-2,-8.379705995E-2,9.797372818E0,9.797745504E0
3.341702082E1,-3.591302410E-2,-4.309562966E-2,9.852438927E0,9.852598631E0
3.341902056E1,-4.548983276E-2,-4.309562966E-2,9.838073730E0,9.838273288E0
3.342102029E1,-2.873042040E-2,-7.900865376E-2,9.818920135E0,9.819280036E0
3.342302002E1,-1.675941236E-2,-9.337386489E-2,9.835680008E0,9.836137493E0
3.342501976E1,-9.576806799E-3,-8.858546615E-2,9.835680008E0,9.836083586E0
3.342701956E1,-2.394201607E-2,-9.576806426E-2,9.864410400E0,9.864904322E0
3.342901929E1,-2.154781483E-2,-9.097966552E-2,9.878775597E0,9.879218031E0
3.343101902E1,-1.675941236E-2,-9.097966552E-2,9.847650528E0,9.848085047E0
3.343301875E1,-2.394201700E-3,-9.816227108E-2,9.773430824E0,9.773924066E0
3.343501849E1,-2.394201700E-3,-9.576806426E-2,9.744700432E0,9.745171305E0
3.343701822E1,-1.915361360E-2,-8.858546615E-2,9.759065628E0,9.759486471E0
3.343901795E1,-1.197100803E-2,-8.379705995E-2,9.787796021E0,9.788162044E0
3.344101769E1,1.197100803E-2,-7.422025502E-2,9.823708534E0,9.823996199E0
3.344301749E1,-2.394201700E-3,-7.422025502E-2,9.885957718E0,9.886236614E0
3.344501722E1,-9.576806799E-3,-8.858546615E-2,9.912294388E0,9.912694847E0
3.344701695E1,-1.436521020E-2,-1.029506698E-1,9.943418503E0,9.943961822E0
3.344901669E1,-1.436521020E-2,-1.053448766E-1,9.945813179E0,9.946381437E0
3.345101642E1,-2.394201700E-3,-1.005564705E-1,9.929053307E0,9.929562775E0
3.345301615E1,2.873042040E-2,-8.858546615E-2,9.907505989E0,9.907943669E0
3.345501588E1,3.351882473E-2,-7.900865376E-2,9.864410400E0,9.864783750E0
3.345701568E1,9.576806799E-3,-4.788403213E-2,9.816526413E0,9.816647870E0
3.345901548E1,2.154781483E-2,-5.267243832E-2,9.744700432E0,9.744866608E0
3.346101522E1,1.675941236E-2,-5.506663769E-2,9.713575363E0,9.713745907E0
3.346301495E1,3.112462163E-2,-7.422025502E-2,9.727940559E0,9.728273481E0
3.346501468E1,2.394201607E-2,-8.140286058E-2,9.754277229E0,9.754646273E0
3.346701442E1,4.788403399E-3,-8.379705995E-2,9.785401344E0,9.785761306E0
3.346901415E1,-9.576806799E-3,-6.703764945E-2,9.857227325E0,9.857459932E0
3.347101388E1,-9.576806799E-3,-7.182604820E-2,9.890746117E0,9.891011548E0
3.347301368E1,-1.675941236E-2,-7.422025502E-2,9.893140793E0,9.893433391E0
3.347501348E1,-2.154781483E-2,-7.422025502E-2,9.881169319E0,9.881471554E0
3.347701322E1,0.000000000E0,-7.661445439E-2,9.876380920E0,9.876678078E0
3.347901295E1,4.788403399E-3,-7.182604820E-2,9.917082787E0,9.917344045E0
3.348101268E1,2.394201700E-3,-7.422025502E-2,9.943418503E0,9.943695787E0
3.348301241E1,-7.182605099E-3,-6.703764945E-2,9.917082787E0,9.917311966E0
3.348501215E1,2.394201700E-3,-4.309562966E-2,9.802161217E0,9.802256245E0
3.348701188E1,-2.394201700E-3,-4.070143029E-2,9.763854027E0,9.763939154E0
3.348901168E1,-2.394201700E-3,-5.506663769E-2,9.771036148E0,9.771191610E0
3.349101145E1,4.788403399E-3,-5.506663769E-2,9.823708534E0,9.823864038E0
3.349301121E1,1.436521020E-2,-4.309562966E-2,9.883563995E0,9.883668390E0
3.349501098E1,-9.576806799E-3,-5.267243832E-2,9.912294388E0,9.912438960E0
3.349701074E1,-1.675941236E-2,-6.464344263E-2,9.921871185E0,9.922095921E0
3.349901051E1,-7.182605099E-3,-6.943184882E-2,9.962572098E0,9.962816629E0
3.350101028E1,1.436521020E-2,-8.379705995E-2,9.991303444E0,9.991665167E0
3.350301004E1,2.154781483E-2,-9.097966552E-2,1.002242756E1,1.002286365E1
3.350500988E1,1.436521020E-2,-7.900865376E-2,1.002721596E1,1.002753751E1
3.350700968E1,2.394201700E-3,-6.224924326E-2,9.974543571E0,9.974738100E0
3.350900948E1,-9.576806799E-3,-2.633621916E-2,9.883563995E0,9.883603723E0
3.351100928E1,2.394201700E-3,-5.027823523E-2,9.838073730E0,9.838202496E0
3.351300908E1,7.182605099E-3,-5.267243832E-2,9.842862129E0,9.843005683E0
3.351500888E1,1.436521020E-2,-5.985504389E-2,9.895534515E0,9.895725963E0
3.351700868E1,1.197100803E-2,-5.267243832E-2,9.900322914E0,9.900470266E0
3.351900848E1,-2.154781483E-2,-4.788403213E-2,9.897929192E0,9.898068472E0
3.352100834E1,-5.506663769E-2,-4.548983276E-2,9.907505989E0,9.907763450E0
3.352300821E1,-5.267243832E-2,-4.548983276E-2,9.897929192E0,9.898173872E0
3.352500807E1,-2.154781483E-2,-6.464344263E-2,9.869198799E0,9.869434027E0
3.352700794E1,-1.675941236E-2,-9.097966552E-2,9.862015724E0,9.862449611E0
3.352900780E1,-1.675941236E-2,-8.858546615E-2,9.876380920E0,9.876792412E0
3.353100767E1,-1.915361360E-2,-7.422025502E-2,9.902717590E0,9.903014247E0
3.353300754E1,-2.633621916E-2,-6.224924326E-2,9.919476509E0,9.919706789E0
3.353500740E1,-4.548983276E-2,-4.788403213E-2,9.895534515E0,9.895754926E0
3.353700734E1,-3.591302410E-2,-3.112462163E-2,9.847650528E0,9.847765199E0
3.353900720E1,-3.351882473E-2,-3.351882473E-2,9.838073730E0,9.838187930E0
3.354100707E1,-1.675941236E-2,-3.591302410E-2,9.857227325E0,9.857306994E0
3.354300693E1,-1.675941236E-2,-3.591302410E-2,9.912294388E0,9.912373614E0
3.354500680E1,-1.675941236E-2,-2.873042040E-2,9.948206902E0,9.948262505E0
3.354700667E1,-4.309562966E-2,-3.351882473E-2,9.974543571E0,9.974692988E0
3.354900653E1,-5.267243832E-2,-3.830722719E-2,9.976937294E0,9.977149873E0
3.355100643E1,-3.351882473E-2,-5.027823523E-2,9.967360497E0,9.967543663E0
3.355300633E1,2.394201700E-3,-6.703764945E-2,9.938630104E0,9.938856480E0
3.355500616E1,9.576806799E-3,-6.943184882E-2,9.948206902E0,9.948453802E0
3.355700600E1,9.576806799E-3,-5.027823523E-2,9.929053307E0,9.929185222E0
3.355900583E1,9.576806799E-3,-7.182605099E-3,9.893140793E0,9.893148035E0
3.356100566E1,0.000000000E0,-4.788403399E-3,9.775824547E0,9.775825720E0
3.356300550E1,-4.788403399E-3,-3.351882473E-2,9.708786964E0,9.708846006E0
3.356500533E1,-7.182605099E-3,-4.309562966E-2,9.711181641E0,9.711279920E0
3.356700520E1,-1.197100803E-2,-6.703764945E-2,9.778219223E0,9.778456347E0
3.356900500E1,-4.070143029E-2,-6.703764945E-2,9.809343338E0,9.809656843E0
3.357100480E1,-4.788403213E-2,-6.703764945E-2,9.809343338E0,9.809689274E0
3.357300460E1,-5.267243832E-2,-3.351882473E-2,9.821314812E0,9.821513250E0
3.357500393E1,-5.746084079E-2,-2.633621916E-2,9.823708534E0,9.823911884E0
3.357700373E1,-5.027823523E-2,-4.548983276E-2,9.850045204E0,9.850278562E0
3.357900353E1,-1.675941236E-2,-6.943184882E-2,9.885957718E0,9.886215740E0
3.358100333E1,-1.675941236E-2,-7.182604820E-2,9.897929192E0,9.898203986E0
3.358300313E1,-3.830722719E-2,-3.591302410E-2,9.878775597E0,9.878915147E0
3.358500286E1,-5.506663769E-2,-2.633621916E-2,9.763854027E0,9.764044827E0
3.358700260E1,-7.900865376E-2,-1.675941236E-2,9.706393242E0,9.706729264E0
3.358900233E1,-6.224924326E-2,1.436521020E-2,9.627384186E0,9.627596148E0
3.359100206E1,-4.788403213E-2,1.915361360E-2,9.629778862E0,9.629916961E0
3.359300179E1,-2.394201607E-2,2.394201700E-3,9.660902977E0,9.660932941E0
3.359500153E1,-2.154781483E-2,-2.394201700E-3,9.747094154E0,9.747118266E0
3.359700126E1,-3.591302410E-2,-2.394201700E-3,9.799766541E0,9.799832638E0
