"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.170779989E1,-2.154781483E-2,9.337386489E-2,9.799766541E0,9.800235060E0
1.170979963E1,-1.915361360E-2,8.858546615E-2,9.811738014E0,9.812156598E0
1.171179943E1,-1.915361360E-2,9.337386489E-2,9.814131737E0,9.814594606E0
1.171379916E1,-2.873042040E-2,1.053448766E-1,9.797372818E0,9.797981278E0
1.171579889E1,-2.873042040E-2,1.029506698E-1,9.794978142E0,9.795561295E0
1.171779862E1,-3.591302410E-2,9.816227108E-2,9.794978142E0,9.795535839E0
1.171979836E1,-3.591302410E-2,9.097966552E-2,9.794978142E0,9.795466494E0
1.172179786E1,-3.830722719E-2,9.337386489E-2,9.797372818E0,9.797892644E0
1.172379759E1,-2.154781483E-2,9.337386489E-2,9.799766541E0,9.800235060E0
1.172579732E1,-2.633621916E-2,1.029506698E-1,9.799766541E0,9.800342682E0
1.172779712E1,-1.915361360E-2,1.149216816E-1,9.806949615E0,9.807641644E0
1.172979686E1,-1.915361360E-2,1.077390760E-1,9.806949615E0,9.807560111E0
1.173179659E1,-2.154781483E-2,1.077390760E-1,9.809343338E0,9.809958651E0
1.173379632E1,-3.351882473E-2,1.005564705E-1,9.806949615E0,9.807522413E0
1.173579606E1,-3.830722719E-2,1.125274822E-1,9.809343338E0,9.810063537E0
1.173779579E1,-3.112462163E-2,1.125274822E-1,9.809343338E0,9.810038119E0
1.173979552E1,-3.112462163E-2,9.816227108E-2,9.814131737E0,9.814671992E0
1.174179526E1,-3.351882473E-2,9.816227108E-2,9.818920135E0,9.819468009E0
1.174379506E1,-3.830722719E-2,1.005564705E-1,9.814131737E0,9.814721636E0
1.174579402E1,-4.548983276E-2,9.097966552E-2,9.804554939E0,9.805082569E0
1.174779379E1,-3.830722719E-2,1.005564705E-1,9.816526413E0,9.817116168E0
1.174979355E1,-4.788403213E-2,7.661445439E-2,9.809343338E0,9.809759395E0
1.175179335E1,-4.788403213E-2,7.661445439E-2,9.809343338E0,9.809759395E0
1.175379312E1,-4.070143029E-2,8.858546615E-2,9.806949615E0,9.807434157E0
1.175579288E1,-2.394201607E-2,9.576806426E-2,9.806949615E0,9.807446431E0
1.175779272E1,-2.633621916E-2,9.097966552E-2,9.806949615E0,9.807406979E0
1.175979255E1,-2.633621916E-2,1.005564705E-1,9.802161217E0,9.802712365E0
1.176179232E1,-1.915361360E-2,1.029506698E-1,9.821314812E0,9.821873056E0
1.176379208E1,-3.112462163E-2,1.005564705E-1,9.816526413E0,9.817090769E0
1.176579185E1,-2.873042040E-2,9.816227108E-2,9.809343338E0,9.809876553E0
1.176779162E1,-3.830722719E-2,9.576806426E-2,9.811738014E0,9.812280154E0
1.176979125E1,-4.070143029E-2,9.576806426E-2,9.809343338E0,9.809895252E0
1.177179101E1,-4.548983276E-2,9.576806426E-2,9.799766541E0,9.800340050E0
1.177379085E1,-4.309562966E-2,9.097966552E-2,9.804554939E0,9.805071753E0
1.177579061E1,-3.112462163E-2,8.379705995E-2,9.792584419E0,9.792992408E0
1.177779038E1,-3.112462163E-2,9.097966552E-2,9.797372818E0,9.797844670E0
1.177979015E1,-4.070143029E-2,9.337386489E-2,9.799766541E0,9.800295890E0
1.178178991E1,-4.070143029E-2,9.097966552E-2,9.799766541E0,9.800273371E0
1.178378968E1,-3.591302410E-2,9.816227108E-2,9.792584419E0,9.793142253E0
1.178578944E1,-2.154781483E-2,1.101332754E-1,9.804554939E0,9.805197153E0
1.178778921E1,-2.873042040E-2,1.005564705E-1,9.811738014E0,9.812295343E0
1.178978904E1,-2.873042040E-2,9.576806426E-2,9.826103210E0,9.826611891E0
1.179178881E1,-2.633621916E-2,9.337386489E-2,9.821314812E0,9.821793976E0
1.179378857E1,-3.112462163E-2,9.337386489E-2,9.811738014E0,9.812231667E0
1.179578834E1,-4.788403213E-2,8.858546615E-2,9.802161217E0,9.802678449E0
1.179778811E1,-3.351882473E-2,8.619125932E-2,9.821314812E0,9.821750204E0
1.179978787E1,-3.112462163E-2,1.005564705E-1,9.809343338E0,9.809908107E0
1.180178764E1,-3.351882473E-2,1.005564705E-1,9.806949615E0,9.807522413E0
1.180378740E1,-3.591302410E-2,9.097966552E-2,9.809343338E0,9.809830975E0
1.180578800E1,-4.548983276E-2,8.619125932E-2,9.806949615E0,9.807433865E0
1.180778774E1,-4.548983276E-2,9.097966552E-2,9.809343338E0,9.809870710E0
1.180978747E1,-4.070143029E-2,9.097966552E-2,9.811738014E0,9.812244227E0
1.181178690E1,-4.788403213E-2,9.576806426E-2,9.806949615E0,9.807534102E0
1.181378664E1,-3.830722719E-2,1.101332754E-1,9.814131737E0,9.814824427E0
1.181578637E1,-4.070143029E-2,1.149216816E-1,9.814131737E0,9.814888962E0
1.181778610E1,-2.633621916E-2,1.125274822E-1,9.802161217E0,9.802842473E0
1.181978584E1,-2.394201607E-2,9.816227108E-2,9.804554939E0,9.805075553E0
1.182178564E1,-2.873042040E-2,9.337386489E-2,9.802161217E0,9.802648042E0
1.182378537E1,-3.351882473E-2,9.576806426E-2,9.811738014E0,9.812262629E0
1.182578510E1,-4.309562966E-2,9.576806426E-2,9.797372818E0,9.797935644E0
1.182778483E1,-4.309562966E-2,9.337386489E-2,9.814131737E0,9.814670532E0
1.182978470E1,-5.746084079E-2,8.140286058E-2,9.806949615E0,9.807455783E0
1.183178443E1,-6.464344263E-2,7.900865376E-2,9.804554939E0,9.805086369E0
1.183378417E1,-5.985504389E-2,9.576806426E-2,9.806949615E0,9.807599855E0
1.183578353E1,-5.267243832E-2,9.337386489E-2,9.802161217E0,9.802747451E0
1.183778333E1,-3.351882473E-2,7.900865376E-2,9.797372818E0,9.797748722E0
1.183978306E1,-3.830722719E-2,8.379705995E-2,9.804554939E0,9.804987861E0
1.184178280E1,-4.309562966E-2,8.619125932E-2,9.811738014E0,9.812211220E0
1.184378210E1,-2.873042040E-2,8.858546615E-2,9.806949615E0,9.807391783E0
1.184578183E1,-2.633621916E-2,8.379705995E-2,9.799766541E0,9.800160192E0
1.184778156E1,-3.591302410E-2,8.619125932E-2,9.802161217E0,9.802605939E0
1.184978130E1,-4.309562966E-2,1.005564705E-1,9.816526413E0,9.817136021E0
1.185178110E1,-4.788403213E-2,1.029506698E-1,9.818920135E0,9.819576587E0
1.185378083E1,-3.830722719E-2,9.097966552E-2,9.816526413E0,9.817022744E0
1.185578056E1,-4.788403213E-2,9.097966552E-2,9.814131737E0,9.814670240E0
1.185778030E1,-5.027823523E-2,9.097966552E-2,9.814131737E0,9.814682213E0
1.185978003E1,-3.830722719E-2,8.619125932E-2,9.797372818E0,9.797826826E0
1.186177976E1,-2.873042040E-2,9.816227108E-2,9.797372818E0,9.797906685E0
1.186377950E1,-3.591302410E-2,9.097966552E-2,9.799766541E0,9.800254655E0
1.186577923E1,-5.027823523E-2,9.816227108E-2,9.802161217E0,9.802781659E0
1.186777903E1,-4.548983276E-2,9.097966552E-2,9.802161217E0,9.802688975E0
1.186977876E1,-3.830722719E-2,1.053448766E-1,9.799766541E0,9.800407606E0
1.187177879E1,-3.830722719E-2,1.053448766E-1,9.799766541E0,9.800407606E0
1.187377853E1,-3.830722719E-2,1.053448766E-1,9.806949615E0,9.807590211E0
1.187577826E1,-4.309562966E-2,9.816227108E-2,9.809343338E0,9.809929143E0
1.187777799E1,-4.070143029E-2,8.858546615E-2,9.809343338E0,9.809827762E0
1.187977773E1,-4.548983276E-2,1.029506698E-1,9.804554939E0,9.805200953E0
1.188177746E1,-4.070143029E-2,1.101332754E-1,9.814131737E0,9.814834063E0
1.188377726E1,-4.070143029E-2,1.077390760E-1,9.814131737E0,9.814807490E0
1.188577699E1,-5.027823523E-2,7.900865376E-2,9.814131737E0,9.814578545E0
1.188777672E1,-4.788403213E-2,7.900865376E-2,9.811738014E0,9.812172955E0
1.188977646E1,-4.309562966E-2,1.005564705E-1,9.804554939E0,9.805165292E0
1.189177619E1,-4.548983276E-2,1.005564705E-1,9.802161217E0,9.802782536E0
1.189377592E1,-4.309562966E-2,9.097966552E-2,9.806949615E0,9.807466303E0
1.189577609E1,-3.351882473E-2,9.576806426E-2,9.816526413E0,9.817050771E0
1.189777582E1,-2.633621916E-2,1.029506698E-1,9.814131737E0,9.814707035E0
1.189977562E1,-2.873042040E-2,9.576806426E-2,9.799766541E0,9.800276588E0
1.190177562E1,-2.154781483E-2,1.125274822E-1,9.804554939E0,9.805224337E0
1.190377579E1,-2.154781483E-2,1.221042871E-1,9.814131737E0,9.814914952E0
1.190577552E1,-3.351882473E-2,1.125274822E-1,9.811738014E0,9.812440512E0
1.190777526E1,-3.830722719E-2,8.619125932E-2,9.818920135E0,9.819373147E0
1.190977499E1,-3.351882473E-2,8.619125932E-2,9.804554939E0,9.804991076E0
1.191177472E1,-4.070143029E-2,9.097966552E-2,9.804554939E0,9.805061523E0
1.191377452E1,-5.267243832E-2,9.576806426E-2,9.799766541E0,9.800376021E0
1.191577432E1,-3.830722719E-2,1.005564705E-1,9.794978142E0,9.795569195E0
1.191777405E1,-2.394201607E-2,9.816227108E-2,9.799766541E0,9.800287409E0
1.191977379E1,-2.633621916E-2,1.029506698E-1,9.802161217E0,9.802737218E0
1.192177352E1,-3.112462163E-2,1.005564705E-1,9.799766541E0,9.800331861E0
1.192377325E1,-5.027823523E-2,9.576806426E-2,9.802161217E0,9.802757976E0
1.192577299E1,-5.027823523E-2,9.337386489E-2,9.811738014E0,9.812311116E0
1.192777272E1,-4.788403213E-2,8.140286058E-2,9.811738014E0,9.812192526E0
1.192977252E1,-3.830722719E-2,7.422025502E-2,9.814131737E0,9.814487141E0
1.193177222E1,-3.830722719E-2,8.619125932E-2,9.809343338E0,9.809796792E0
1.193377195E1,-3.591302410E-2,1.077390760E-1,9.806949615E0,9.807607160E0
1.193577168E1,-4.070143029E-2,1.173158810E-1,9.814131737E0,9.814917288E0
1.193777142E1,-5.027823523E-2,9.816227108E-2,9.809343338E0,9.809963326E0
1.193977115E1,-3.591302410E-2,6.703764945E-2,9.814131737E0,9.814426399E0
1.194177088E1,-3.112462163E-2,7.182604820E-2,9.811738014E0,9.812050274E0
1.194377012E1,-3.112462163E-2,1.053448766E-1,9.806949615E0,9.807564787E0
1.194576992E1,-2.633621916E-2,1.029506698E-1,9.816526413E0,9.817101571E0
1.194776965E1,-2.633621916E-2,8.858546615E-2,9.818920135E0,9.819355051E0
1.194976938E1,-3.112462163E-2,1.029506698E-1,9.806949615E0,9.807539362E0
1.195176912E1,-3.112462163E-2,1.053448766E-1,9.802161217E0,9.802776688E0
1.195376885E1,-2.633621916E-2,1.029506698E-1,9.799766541E0,9.800342682E0
1.195576858E1,-2.633621916E-2,1.005564705E-1,9.804554939E0,9.805105953E0
1.195776832E1,-2.394201607E-2,1.029506698E-1,9.806949615E0,9.807519198E0
1.195976805E1,-2.873042040E-2,9.576806426E-2,9.806949615E0,9.807459290E0
1.196176758E1,-2.394201607E-2,1.077390760E-1,9.804554939E0,9.805176107E0
1.196376735E1,-3.591302410E-2,9.337386489E-2,9.799766541E0,9.800277173E0
1.196576711E1,-3.830722719E-2,9.816227108E-2,9.806949615E0,9.807515691E0
1.196776688E1,-4.548983276E-2,9.576806426E-2,9.802161217E0,9.802734586E0
1.196976664E1,-3.591302410E-2,1.053448766E-1,9.802161217E0,9.802793062E0
1.197176641E1,-2.633621916E-2,1.125274822E-1,9.799766541E0,9.800447963E0
1.197376618E1,-1.915361360E-2,1.005564705E-1,9.814131737E0,9.814665568E0
1.197576594E1,-3.830722719E-2,9.576806426E-2,9.797372818E0,9.797915753E0
1.197776578E1,-3.830722719E-2,1.053448766E-1,9.799766541E0,9.800407606E0
1.197976558E1,-4.309562966E-2,8.619125932E-2,9.790189743E0,9.790663990E0
1.198176538E1,-4.548983276E-2,8.858546615E-2,9.790189743E0,9.790696192E0
1.198376518E1,-3.830722719E-2,9.097966552E-2,9.799766541E0,9.800263721E0
1.198576498E1,-3.351882473E-2,1.077390760E-1,9.797372818E0,9.798022523E0
1.198776478E1,-3.112462163E-2,1.101332754E-1,9.797372818E0,9.798041244E0
1.198976458E1,-4.070143029E-2,1.053448766E-1,9.818920135E0,9.819569582E0
1.199176448E1,-4.309562966E-2,9.337386489E-2,9.816526413E0,9.817065077E0
1.199376434E1,-4.788403213E-2,8.619125932E-2,9.806949615E0,9.807445262E0
1.199576421E1,-3.830722719E-2,8.379705995E-2,9.811738014E0,9.812170619E0
1.199776407E1,-3.351882473E-2,8.858546615E-2,9.821314812E0,9.821771507E0
1.199976394E1,-2.154781483E-2,9.816227108E-2,9.809343338E0,9.809858147E0
1.200176381E1,-1.675941236E-2,9.337386489E-2,9.814131737E0,9.814590226E0
1.200376417E1,-1.915361360E-2,9.576806426E-2,9.816526413E0,9.817012234E0
1.200576414E1,-2.873042040E-2,1.053448766E-1,9.806949615E0,9.807557481E0
1.200776407E1,-2.633621916E-2,1.101332754E-1,9.811738014E0,9.812391441E0
1.200976400E1,-4.548983276E-2,1.125274822E-1,9.804554939E0,9.805306182E0
1.201176387E1,-4.548983276E-2,1.053448766E-1,9.814131737E0,9.814802525E0
1.201376374E1,-4.070143029E-2,1.029506698E-1,9.809343338E0,9.809968000E0
1.201576360E1,-3.112462163E-2,1.005564705E-1,9.797372818E0,9.797938277E0
1.201776347E1,-3.830722719E-2,1.005564705E-1,9.799766541E0,9.800357305E0
1.201976333E1,-3.830722719E-2,1.197100878E-1,9.794978142E0,9.795784540E0
1.202176320E1,-3.830722719E-2,1.029506698E-1,9.799766541E0,9.800382163E0
1.202376310E1,-3.830722719E-2,9.576806426E-2,9.806949615E0,9.807492020E0
1.202576293E1,-4.788403213E-2,9.816227108E-2,9.809343338E0,9.809951347E0
1.202776277E1,-4.070143029E-2,9.816227108E-2,9.816526413E0,9.817101571E0
1.202976260E1,-2.394201607E-2,1.053448766E-1,9.821314812E0,9.821908949E0
1.203176243E1,-2.154781483E-2,1.149216816E-1,9.830891609E0,9.831586908E0
1.203376226E1,-4.070143029E-2,1.244984865E-1,9.814131737E0,9.815005768E0
1.203576210E1,-3.591302410E-2,1.125274822E-1,9.811738014E0,9.812448983E0
1.203776193E1,-3.830722719E-2,8.140286058E-2,9.804554939E0,9.804967691E0
1.203976180E1,-3.830722719E-2,9.097966552E-2,9.814131737E0,9.814628189E0
1.204176160E1,-3.351882473E-2,9.337386489E-2,9.811738014E0,9.812239553E0
1.204376140E1,-3.351882473E-2,1.005564705E-1,9.814131737E0,9.814704115E0
1.204576120E1,-3.351882473E-2,9.337386489E-2,9.809343338E0,9.809844999E0
1.204776100E1,-4.070143029E-2,9.097966552E-2,9.823708534E0,9.824214130E0
1.204976080E1,-4.309562966E-2,8.858546615E-2,9.821314812E0,9.821808858E0
1.205176060E1,-3.830722719E-2,9.097966552E-2,9.818920135E0,9.819416346E0
1.205376040E1,-3.830722719E-2,9.576806426E-2,9.814131737E0,9.814673745E0
1.205576020E1,-4.548983276E-2,9.816227108E-2,9.818920135E0,9.819516169E0
1.205775993E1,-3.351882473E-2,9.816227108E-2,9.814131737E0,9.814679877E0
1.205975966E1,-3.591302410E-2,9.097966552E-2,9.806949615E0,9.807437372E0
1.206175940E1,-3.830722719E-2,9.576806426E-2,9.814131737E0,9.814673745E0
1.206375913E1,-5.267243832E-2,1.077390760E-1,9.792584419E0,9.793318728E0
1.206575876E1,-5.027823523E-2,1.077390760E-1,9.794978142E0,9.795699690E0
1.206775850E1,-4.548983276E-2,1.173158810E-1,9.804554939E0,9.805362303E0
1.206975823E1,-4.070143029E-2,1.077390760E-1,9.802161217E0,9.802837795E0
1.207175803E1,-3.830722719E-2,9.816227108E-2,9.802161217E0,9.802727569E0
1.207375776E1,-4.070143029E-2,9.576806426E-2,9.797372818E0,9.797925406E0
1.207575749E1,-4.070143029E-2,9.816227108E-2,9.806949615E0,9.807525335E0
1.207775723E1,-4.070143029E-2,9.576806426E-2,9.802161217E0,9.802713535E0
1.207975696E1,-3.351882473E-2,1.005564705E-1,9.790189743E0,9.790763521E0
1.208175669E1,-3.591302410E-2,1.053448766E-1,9.802161217E0,9.802793062E0
1.208375643E1,-2.633621916E-2,1.029506698E-1,9.814131737E0,9.814707035E0
1.208575623E1,-3.351882473E-2,1.077390760E-1,9.816526413E0,9.817174850E0
1.208775603E1,-3.591302410E-2,1.101332754E-1,9.811738014E0,9.812421818E0
1.208975576E1,-3.591302410E-2,9.816227108E-2,9.804554939E0,9.805112092E0
1.209175549E1,-3.830722719E-2,1.005564705E-1,9.804554939E0,9.805145415E0
1.209375522E1,-2.873042040E-2,9.337386489E-2,9.809343338E0,9.809829807E0
1.209575496E1,-2.633621916E-2,9.097966552E-2,9.804554939E0,9.805012415E0
1.209775469E1,-3.351882473E-2,9.337386489E-2,9.802161217E0,9.802663246E0
1.209975442E1,-3.112462163E-2,8.379705995E-2,9.799766541E0,9.800174230E0
1.210175422E1,-3.112462163E-2,8.140286058E-2,9.809343338E0,9.809730470E0
1.210375402E1,-2.394201607E-2,8.379705995E-2,9.818920135E0,9.819306890E0
1.210575376E1,-3.351882473E-2,1.005564705E-1,9.804554939E0,9.805127876E0
1.210775349E1,-3.830722719E-2,1.005564705E-1,9.806949615E0,9.807539947E0
1.210975322E1,-4.070143029E-2,1.053448766E-1,9.799766541E0,9.800417256E0
1.211175296E1,-4.309562966E-2,1.053448766E-1,9.806949615E0,9.807610083E0
1.211375269E1,-4.309562966E-2,1.029506698E-1,9.806949615E0,9.807584659E0
1.211575242E1,-3.351882473E-2,1.029506698E-1,9.804554939E0,9.805152722E0
1.211775222E1,-2.873042040E-2,1.077390760E-1,9.806949615E0,9.807583490E0
1.211975196E1,-4.548983276E-2,9.337386489E-2,9.809343338E0,9.809893207E0
1.212175169E1,-5.267243832E-2,9.337386489E-2,9.814131737E0,9.814717256E0
1.212375142E1,-4.788403213E-2,9.097966552E-2,9.823708534E0,9.824246513E0
1.212575115E1,-4.548983276E-2,9.816227108E-2,9.806949615E0,9.807546376E0
1.212775089E1,-2.873042040E-2,1.005564705E-1,9.814131737E0,9.814688930E0
1.212975062E1,-2.873042040E-2,9.816227108E-2,9.797372818E0,9.797906685E0
1.213175035E1,-3.112462163E-2,1.005564705E-1,9.797372818E0,9.797938277E0
1.213375015E1,-3.351882473E-2,1.077390760E-1,9.806949615E0,9.807598686E0
1.213574989E1,-4.070143029E-2,9.097966552E-2,9.811738014E0,9.812244227E0
1.213774962E1,-5.746084079E-2,8.619125932E-2,9.811738014E0,9.812284828E0
1.213974935E1,-5.027823523E-2,1.053448766E-1,9.811738014E0,9.812432334E0
1.214174908E1,-5.506663769E-2,1.053448766E-1,9.814131737E0,9.814851584E0
1.214374882E1,-5.985504389E-2,9.337386489E-2,9.799766541E0,9.800394153E0
1.214574855E1,-6.464344263E-2,8.379705995E-2,9.806949615E0,9.807520659E0
1.214774828E1,-5.746084079E-2,8.379705995E-2,9.799766541E0,9.800293258E0
1.214974808E1,-4.788403213E-2,9.816227108E-2,9.806949615E0,9.807557773E0
1.215174782E1,-5.027823523E-2,1.005564705E-1,9.809343338E0,9.809987575E0
1.215374755E1,-3.591302410E-2,1.005564705E-1,9.811738014E0,9.812319003E0
1.215574728E1,-2.873042040E-2,9.337386489E-2,9.814131737E0,9.814617968E0
1.215774702E1,-3.830722719E-2,8.379705995E-2,9.816526413E0,9.816958806E0
1.215974675E1,-3.112462163E-2,9.576806426E-2,9.811738014E0,9.812254742E0
1.216174648E1,-2.154781483E-2,1.005564705E-1,9.816526413E0,9.817065077E0
1.216374622E1,-3.591302410E-2,1.101332754E-1,9.811738014E0,9.812421818E0
1.216574602E1,-3.351882473E-2,1.125274822E-1,9.806949615E0,9.807652456E0
1.216774575E1,-4.788403213E-2,1.077390760E-1,9.811738014E0,9.812446354E0
1.216974548E1,-4.070143029E-2,8.858546615E-2,9.811738014E0,9.812222320E0
1.217174561E1,-2.873042040E-2,8.379705995E-2,9.804554939E0,9.804955122E0
1.217374535E1,-3.112462163E-2,8.619125932E-2,9.826103210E0,9.826530516E0
1.217574508E1,-3.112462163E-2,9.576806426E-2,9.816526413E0,9.817042889E0
1.217774481E1,-3.112462163E-2,8.619125932E-2,9.809343338E0,9.809771373E0
1.217974461E1,-3.112462163E-2,7.900865376E-2,9.811738014E0,9.812105481E0
1.218174441E1,-3.830722719E-2,7.661445439E-2,9.823708534E0,9.824081972E0
1.218374415E1,-4.070143029E-2,9.097966552E-2,9.809343338E0,9.809849674E0
1.218574388E1,-2.873042040E-2,1.101332754E-1,9.804554939E0,9.805215568E0
1.218774361E1,-3.591302410E-2,1.101332754E-1,9.799766541E0,9.800451180E0
1.218974334E1,-3.112462163E-2,1.101332754E-1,9.826103210E0,9.826769682E0
1.219174308E1,-3.112462163E-2,1.101332754E-1,9.826103210E0,9.826769682E0
1.219374281E1,-3.591302410E-2,1.077390760E-1,9.821314812E0,9.821971395E0
1.219574261E1,-2.873042040E-2,1.077390760E-1,9.806949615E0,9.807583490E0
1.219774234E1,-4.548983276E-2,9.816227108E-2,9.799766541E0,9.800363738E0
1.219974208E1,-3.830722719E-2,8.858546615E-2,9.809343338E0,9.809818120E0
1.220174181E1,-3.830722719E-2,8.619125932E-2,9.806949615E0,9.807403180E0
1.220374154E1,-4.070143029E-2,9.097966552E-2,9.806949615E0,9.807456075E0
1.220574128E1,-3.351882473E-2,9.576806426E-2,9.799766541E0,9.800291796E0
1.220774101E1,-3.351882473E-2,1.125274822E-1,9.802161217E0,9.802864401E0
1.220974074E1,-4.309562966E-2,1.149216816E-1,9.814131737E0,9.814899183E0
1.221174054E1,-4.788403213E-2,1.149216816E-1,9.818920135E0,9.819709390E0
1.221374028E1,-5.506663769E-2,1.149216816E-1,9.814131737E0,9.814959046E0
1.221574001E1,-4.788403213E-2,8.140286058E-2,9.816526413E0,9.816980703E0
1.221773974E1,-4.548983276E-2,8.379705995E-2,9.809343338E0,9.809806726E0
1.221973947E1,-5.267243832E-2,7.900865376E-2,9.792584419E0,9.793044795E0
1.222173921E1,-5.267243832E-2,7.182604820E-2,9.797372818E0,9.797777682E0
1.222373894E1,-4.309562966E-2,6.703764945E-2,9.804554939E0,9.804878828E0
1.222573887E1,-3.351882473E-2,7.661445439E-2,9.797372818E0,9.797729707E0
1.222773867E1,-3.351882473E-2,1.005564705E-1,9.806949615E0,9.807522413E0
1.222973841E1,-3.591302410E-2,1.077390760E-1,9.794978142E0,9.795636490E0
1.223173897E1,-3.112462163E-2,1.005564705E-1,9.804554939E0,9.805119984E0
1.223373870E1,-3.830722719E-2,9.097966552E-2,9.814131737E0,9.814628189E0
1.223573844E1,-4.309562966E-2,1.029506698E-1,9.821314812E0,9.821948926E0
1.223773817E1,-3.591302410E-2,1.029506698E-1,9.821314812E0,9.821920037E0
1.223973790E1,-3.351882473E-2,1.125274822E-1,9.804554939E0,9.805257952E0
1.224173764E1,-3.830722719E-2,1.077390760E-1,9.799766541E0,9.800433633E0
1.224373744E1,-4.309562966E-2,1.101332754E-1,9.802161217E0,9.802874634E0
1.224573717E1,-4.548983276E-2,9.576806426E-2,9.799766541E0,9.800340050E0
1.224773690E1,-4.070143029E-2,9.337386489E-2,9.814131737E0,9.814660312E0
1.224973664E1,-3.830722719E-2,1.029506698E-1,9.809343338E0,9.809958359E0
1.225173637E1,-4.309562966E-2,1.101332754E-1,9.806949615E0,9.807662684E0
1.225373610E1,-2.633621916E-2,1.125274822E-1,9.802161217E0,9.802842473E0
1.225573584E1,-2.633621916E-2,1.173158810E-1,9.799766541E0,9.800504113E0
1.225773564E1,-4.309562966E-2,1.005564705E-1,9.806949615E0,9.807559819E0
1.225973544E1,-4.309562966E-2,9.097966552E-2,9.799766541E0,9.800283607E0
1.226173517E1,-3.591302410E-2,8.619125932E-2,9.802161217E0,9.802605939E0
1.226373490E1,-4.309562966E-2,9.097966552E-2,9.809343338E0,9.809859900E0
1.226573463E1,-4.548983276E-2,8.858546615E-2,9.814131737E0,9.814636950E0
1.226773437E1,-4.788403213E-2,8.858546615E-2,9.809343338E0,9.809860192E0
1.226973410E1,-3.830722719E-2,9.576806426E-2,9.806949615E0,9.807492020E0
1.227173383E1,-3.351882473E-2,9.576806426E-2,9.802161217E0,9.802686344E0
1.227373363E1,-4.309562966E-2,1.101332754E-1,9.814131737E0,9.814844284E0
1.227573337E1,-4.548983276E-2,1.077390760E-1,9.811738014E0,9.812434962E0
1.227773310E1,-4.548983276E-2,1.005564705E-1,9.821314812E0,9.821934919E0
1.227973283E1,-5.506663769E-2,1.077390760E-1,9.802161217E0,9.802907965E0
1.228173256E1,-5.746084079E-2,9.576806426E-2,9.799766541E0,9.800402926E0
1.228373230E1,-5.267243832E-2,9.097966552E-2,9.811738014E0,9.812301185E0
1.228573183E1,-5.267243832E-2,9.097966552E-2,9.814131737E0,9.814694770E0
1.228773156E1,-6.943184882E-2,1.077390760E-1,9.818920135E0,9.819756673E0
1.228973136E1,-5.985504389E-2,1.005564705E-1,9.802161217E0,9.802859723E0
1.229172943E1,-5.267243832E-2,1.005564705E-1,9.802161217E0,9.802818498E0
1.229372916E1,-4.070143029E-2,1.005564705E-1,9.799766541E0,9.800366955E0
1.229572890E1,-4.548983276E-2,9.816227108E-2,9.804554939E0,9.805151846E0
1.229772863E1,-4.070143029E-2,9.576806426E-2,9.809343338E0,9.809895252E0
1.229972836E1,-4.070143029E-2,1.005564705E-1,9.811738014E0,9.812337696E0
1.230172810E1,-4.070143029E-2,9.097966552E-2,9.804554939E0,9.805061523E0
1.230372783E1,-4.070143029E-2,8.379705995E-2,9.804554939E0,9.804997507E0
1.230572763E1,-2.633621916E-2,1.029506698E-1,9.806949615E0,9.807525335E0
1.230772736E1,-3.591302410E-2,1.005564705E-1,9.809343338E0,9.809924468E0
1.230972709E1,-4.070143029E-2,9.576806426E-2,9.802161217E0,9.802713535E0
1.231172683E1,-4.309562966E-2,9.816227108E-2,9.804554939E0,9.805141030E0
1.231372656E1,-3.591302410E-2,9.816227108E-2,9.814131737E0,9.814688346E0
1.231572629E1,-2.154781483E-2,1.029506698E-1,9.811738014E0,9.812301769E0
1.231772603E1,-2.633621916E-2,1.125274822E-1,9.811738014E0,9.812418606E0
1.231972576E1,-3.112462163E-2,1.125274822E-1,9.811738014E0,9.812432626E0
1.232172556E1,-2.873042040E-2,1.101332754E-1,9.814131737E0,9.814791721E0
1.232372529E1,-2.633621916E-2,1.053448766E-1,9.814131737E0,9.814732441E0
1.232572502E1,-3.830722719E-2,8.619125932E-2,9.806949615E0,9.807403180E0
1.232772476E1,-2.873042040E-2,8.140286058E-2,9.804554939E0,9.804934952E0
1.232972449E1,-3.112462163E-2,1.053448766E-1,9.799766541E0,9.800382163E0
1.233172422E1,-2.873042040E-2,1.005564705E-1,9.804554939E0,9.805112676E0
1.233372396E1,-3.830722719E-2,8.858546615E-2,9.806949615E0,9.807424514E0
1.233572376E1,-4.070143029E-2,8.858546615E-2,9.802161217E0,9.802645995E0
1.233772356E1,-4.788403213E-2,9.816227108E-2,9.814131737E0,9.814739449E0
1.233972329E1,-4.309562966E-2,9.816227108E-2,9.816526413E0,9.817111789E0
1.234172302E1,-3.830722719E-2,9.337386489E-2,9.806949615E0,9.807468934E0
1.234372276E1,-3.591302410E-2,8.379705995E-2,9.802161217E0,9.802585180E0
1.234572249E1,-4.788403213E-2,9.576806426E-2,9.811738014E0,9.812322216E0
1.234772222E1,-4.309562966E-2,9.816227108E-2,9.821314812E0,9.821899903E0
1.234972196E1,-4.070143029E-2,1.053448766E-1,9.816526413E0,9.817176018E0
1.235172206E1,-2.873042040E-2,1.077390760E-1,9.814131737E0,9.814765147E0
1.235372186E1,-2.394201607E-2,1.053448766E-1,9.814131737E0,9.814726308E0
